review_text,rating,date,sentiment_label,source,language
Budaya Toraja terasa kuat. Pengelola informatif. Mohon respect tradisi setempat.,5,2025-02-09,positive,synthetic,id
Tradisi terasa kuat. Petugas ramah dan membantu. Tolong jaga etika saat berkunjung.,5,2024-11-19,positive,synthetic,id
Amazing cultural value and great scenery. The guide was helpful.,4,2025-02-23,positive,synthetic,en
Terlalu terlalu padat dan jadi kurang nyaman. Perilaku pengunjung mengganggu.,2,2025-03-06,negative,synthetic,id
Amazing cultural value and a peaceful atmosphere. The guide was helpful.,5,2025-09-20,positive,synthetic,en
"Terlalu komersial. Untuk tempat sakral, ini terasa mengganggu.",2,2025-05-26,negative,synthetic,id
Worth a stop if you're nearby. Mind your behavior.,3,2024-11-11,neutral,synthetic,en
Terlalu terlalu padat dan jadi susah menikmati suasana. Attitude beberapa rombongan buruk.,1,2025-07-10,negative,synthetic,id
Secara umum oke. ada beberapa kios. Hormati tradisi.,3,2025-01-30,neutral,synthetic,id
Secara umum oke. ticketing cukup tertata. Respect ya.,3,2025-10-23,neutral,synthetic,id
"Too crowded, hard to enjoy. A few groups were disrespectful.",2,2025-01-09,negative,synthetic,en
Worth a stop if you're nearby. Mind your behavior.,3,2024-07-09,neutral,synthetic,en
Nilai budaya terasa kuat. Petugas ramah dan membantu. Mohon respect tradisi setempat.,5,2024-12-06,positive,synthetic,id
Budaya Toraja terasa kuat. Petugas ramah dan membantu. Tolong jaga etika saat berkunjung.,5,2024-12-29,positive,synthetic,id
Tradisi terasa kuat. Pengelola informatif. Mohon respect tradisi setempat.,5,2024-11-24,positive,synthetic,id
The place is beautiful and the cultural heritage is strong. Please respect local traditions.,5,2024-06-27,positive,synthetic,en
Nilai budaya terasa kuat. Warga lokal ramah. Tolong jaga etika saat berkunjung.,5,2025-08-07,positive,synthetic,id
Budaya Toraja terasa kuat. Warga lokal ramah. Pengunjung sebaiknya hormat dan sopan.,5,2025-12-31,positive,synthetic,id
"Too packed, hard to enjoy. Visitor behavior ruined the experience.",1,2024-05-08,negative,synthetic,en
"Lokasinya lumayan, tapi toiletnya biasa saja. cukup ramai saat jam tertentu.",3,2024-12-23,neutral,synthetic,id
Worth a stop if you're nearby. Mind your behavior.,3,2024-12-05,neutral,synthetic,en
Amazing cultural value and a peaceful atmosphere. Great explanations from the guide.,4,2024-10-21,positive,synthetic,en
"Secara umum oke. ada unsur komersial, tapi masih wajar. Hormati tradisi.",3,2025-02-04,neutral,synthetic,id
Secara umum oke. ticketing cukup tertata. Jaga sopan santun.,3,2025-01-21,neutral,synthetic,id
Tempatnya bagus dan nilai budaya Toraja terasa. Pengunjung sebaiknya hormat dan sopan.,5,2024-08-09,positive,synthetic,id
Nilai budaya terasa kuat. Warga lokal ramah. Pengunjung sebaiknya hormat dan sopan.,5,2025-11-05,positive,synthetic,id
Budaya Toraja terasa kuat. Petugas ramah dan membantu. Pengunjung sebaiknya hormat dan sopan.,5,2024-04-23,positive,synthetic,id
"Too crowded, hard to enjoy. A few groups were disrespectful.",1,2026-04-08,negative,synthetic,en
Tempatnya indah dan budayanya terasa kuat. Tolong jaga etika saat berkunjung.,5,2025-07-11,positive,synthetic,id
Tempatnya bagus dan nilai budaya Toraja terasa. Tolong jaga etika saat berkunjung.,5,2024-09-09,positive,synthetic,id
Saya kecewa karena toilet kotor. Biaya masuk cukup mahal.,2,2026-04-07,negative,synthetic,id
Amazing cultural value and great scenery. The guide was helpful.,5,2025-05-17,positive,synthetic,en
Tempatnya cantik dan nilai budaya Toraja terasa. Tolong jaga etika saat berkunjung.,5,2024-06-17,positive,synthetic,id
Worth a stop if you're nearby. Be respectful.,3,2025-06-14,neutral,synthetic,en
"Lokasinya oke, tapi area parkir sempit. lebih enak datang pagi.",3,2025-06-17,neutral,synthetic,id
The place is beautiful and the local traditions is strong. Visitors should be respectful.,4,2025-03-19,positive,synthetic,en
Budaya Toraja terasa kuat. Warga lokal ramah. Mohon respect tradisi setempat.,5,2024-06-23,positive,synthetic,id
A sacred site with fascinating history. Please respect local traditions.,4,2024-11-27,positive,synthetic,en
Nilai budaya terasa kuat. Petugas ramah dan membantu. Pengunjung sebaiknya hormat dan sopan.,5,2025-10-04,positive,synthetic,id
"Lokasinya oke, tapi toiletnya biasa saja. tergantung hari kunjungan.",3,2024-06-18,neutral,synthetic,id
Budaya Toraja terasa kuat. Warga lokal ramah. Mohon respect tradisi setempat.,5,2025-05-06,positive,synthetic,id
Sangat rekomendasi untuk wisata edukasi. Penjelasan sejarahnya jelas.,5,2024-10-03,positive,synthetic,id
Secara umum oke. ada beberapa kios. Hormati tradisi.,3,2025-09-18,neutral,synthetic,id
Worth a stop if you're nearby. Mind your behavior.,3,2025-03-14,neutral,synthetic,en
Tempatnya bagus dan budayanya terasa kuat. Pengunjung sebaiknya hormat dan sopan.,4,2025-11-20,positive,synthetic,id
Saya kurang puas karena toilet kotor. Ticket terasa tidak sepadan.,2,2024-06-23,negative,synthetic,id
Nice overall. signage is unclear and a few stalls around.,3,2024-09-10,neutral,synthetic,en
The place is unique and the Toraja culture is strong. Please respect local traditions.,5,2024-06-09,positive,synthetic,en
Sangat rekomendasi untuk wisata edukasi. Guide-nya informatif.,4,2025-12-18,positive,synthetic,id
A sacred site with meaningful history. Be respectful and behave properly.,5,2025-05-24,positive,synthetic,en
A sacred site with meaningful history. Please respect local traditions.,4,2025-04-30,positive,synthetic,en
Tempatnya indah dan nilai budaya Toraja terasa. Mohon respect tradisi setempat.,5,2025-06-12,positive,synthetic,id
Tempatnya cantik dan nilai budaya Toraja terasa. Mohon respect tradisi setempat.,5,2026-03-31,positive,synthetic,id
Sangat rekomendasi untuk wisata edukasi. Pemandu menjelaskan dengan baik.,5,2024-05-08,positive,synthetic,id
Not worth it: too pricey for what you get and unclear access path.,1,2024-04-22,negative,synthetic,en
Budaya Toraja terasa kuat. Petugas ramah dan membantu. Tolong jaga etika saat berkunjung.,4,2025-06-10,positive,synthetic,id
Saya kurang puas karena toilet kotor. Biaya masuk cukup mahal.,2,2025-05-22,negative,synthetic,id
"Banyak upsell dan kios. Untuk tempat sakral, ini terasa mengganggu.",1,2025-05-22,negative,synthetic,id
"Banyak upsell dan kios. Untuk tempat sakral, ini terasa kurang etis.",1,2025-09-30,negative,synthetic,id
Budaya Toraja terasa kuat. Pengelola informatif. Mohon respect tradisi setempat.,5,2025-09-05,positive,synthetic,id
"Lokasinya cukup menarik, tapi area parkir sempit. cukup ramai saat jam tertentu.",3,2025-10-06,neutral,synthetic,id
The place is unique and the local traditions is strong. Please respect local traditions.,4,2024-08-26,positive,synthetic,en
The place is amazing and the local traditions is strong. Visitors should be respectful.,5,2024-11-06,positive,synthetic,en
Sangat rekomendasi untuk wisata edukasi. Guide-nya informatif.,4,2025-03-14,positive,synthetic,id
Sangat menarik untuk wisata edukasi. Guide-nya informatif.,5,2026-04-19,positive,synthetic,id
Menarik untuk dikunjungi. toiletnya biasa saja dan informasi aturan belum jelas.,3,2025-02-11,neutral,synthetic,id
"Lokasinya cukup menarik, tapi toiletnya biasa saja. cukup ramai saat jam tertentu.",3,2025-09-19,neutral,synthetic,id
Menarik untuk dikunjungi. fasilitasnya standar dan petunjuk arah minim.,3,2025-03-25,neutral,synthetic,id
Sangat hebat untuk wisata edukasi. Pemandu menjelaskan dengan baik.,5,2025-10-04,positive,synthetic,id
Tempatnya luar biasa dan budayanya terasa kuat. Tolong jaga etika saat berkunjung.,5,2025-07-03,positive,synthetic,id
Tempatnya unik dan budayanya terasa kuat. Tolong jaga etika saat berkunjung.,5,2026-03-04,positive,synthetic,id
Terlalu ramai sekali dan jadi kurang nyaman. Perilaku pengunjung mengganggu.,2,2025-08-17,negative,synthetic,id
Not worth it: too pricey for what you get and poor facilities.,2,2024-06-08,negative,synthetic,en
Menarik untuk dikunjungi. toiletnya biasa saja dan petunjuk arah minim.,3,2024-11-13,neutral,synthetic,id
Nilai budaya terasa kuat. Pengelola informatif. Pengunjung sebaiknya hormat dan sopan.,4,2024-12-02,positive,synthetic,id
Terlalu penuh rombongan besar dan jadi bising. Perilaku pengunjung mengganggu.,1,2025-05-19,negative,synthetic,id
Tempatnya bagus dan budayanya terasa kuat. Pengunjung sebaiknya hormat dan sopan.,4,2026-01-05,positive,synthetic,id
"Interesting visit, but restrooms are basic. depends on the day.",3,2024-09-26,neutral,synthetic,en
Tradisi terasa kuat. Warga lokal ramah. Tolong jaga etika saat berkunjung.,4,2026-02-06,positive,synthetic,id
Tempatnya unik dan budayanya terasa kuat. Mohon respect tradisi setempat.,5,2025-02-25,positive,synthetic,id
Budaya Toraja terasa kuat. Warga lokal ramah. Pengunjung sebaiknya hormat dan sopan.,5,2025-07-25,positive,synthetic,id
Sangat rekomendasi untuk wisata edukasi. Pemandu menjelaskan dengan baik.,4,2024-11-21,positive,synthetic,id
Budaya Toraja terasa kuat. Warga lokal ramah. Pengunjung sebaiknya hormat dan sopan.,5,2025-01-06,positive,synthetic,id
"Secara umum oke. ada unsur komersial, tapi masih wajar. Respect ya.",3,2025-12-31,neutral,synthetic,id
Amazing cultural value and beautiful views. The guide was helpful.,5,2025-03-09,positive,synthetic,en
Saya kurang puas karena toilet kotor. Ticket terasa tidak sepadan.,1,2024-08-14,negative,synthetic,id
"Banyak upsell dan kios. Untuk tempat sakral, ini terasa mengganggu.",2,2024-12-13,negative,synthetic,id
"Secara umum oke. ada unsur komersial, tapi masih wajar. Hormati tradisi.",3,2025-06-23,neutral,synthetic,id
Menarik untuk dikunjungi. toiletnya biasa saja dan petunjuk arah minim.,3,2024-05-23,neutral,synthetic,id
Budaya Toraja terasa kuat. Pengelola informatif. Tolong jaga etika saat berkunjung.,4,2025-01-07,positive,synthetic,id
"Lokasinya lumayan, tapi fasilitasnya standar. lebih enak datang pagi.",3,2024-06-14,neutral,synthetic,id
Not worth it: not worth the ticket price and dirty restrooms.,2,2025-05-27,negative,synthetic,en
Tempatnya luar biasa dan tradisi lokal terasa hidup. Tolong jaga etika saat berkunjung.,5,2026-01-05,positive,synthetic,id
Over-commercialized. It feels wrong for a sacred place.,2,2025-12-11,negative,synthetic,en
"Lokasinya oke, tapi fasilitasnya standar. cukup ramai saat jam tertentu.",3,2025-10-04,neutral,synthetic,id
Secara umum oke. ada beberapa kios. Respect ya.,3,2024-09-22,neutral,synthetic,id
A sacred site with meaningful history. Visitors should be respectful.,4,2026-02-05,positive,synthetic,en
The place is beautiful and the local traditions is strong. Visitors should be respectful.,4,2024-07-16,positive,synthetic,en
Tempatnya unik dan nilai budaya Toraja terasa. Pengunjung sebaiknya hormat dan sopan.,5,2025-11-18,positive,synthetic,id
"Too packed, hard to enjoy. Visitor behavior ruined the experience.",2,2024-07-14,negative,synthetic,en
Terlalu ramai sekali dan jadi susah menikmati suasana. Banyak pengunjung tidak sopan saat berfoto.,2,2024-04-30,negative,synthetic,id
Saya tidak nyaman karena toilet kotor. Ticket terasa tidak sepadan.,2,2025-10-19,negative,synthetic,id
"Nice overall. rules are not well explained and some commercialization, but manageable.",3,2024-08-11,neutral,synthetic,en
Worth a stop if you're nearby. Respect traditions.,3,2025-11-19,neutral,synthetic,en
Amazing cultural value and beautiful views. The guide was helpful.,5,2024-09-05,positive,synthetic,en
Upsells everywhere. It feels wrong for a sacred place.,2,2025-04-27,negative,synthetic,en
Tempatnya indah dan budayanya terasa kuat. Tolong jaga etika saat berkunjung.,4,2026-02-11,positive,synthetic,id
Terlalu terlalu padat dan jadi bising. Banyak pengunjung tidak sopan saat berfoto.,2,2026-03-02,negative,synthetic,id
Tempatnya bagus dan tradisi lokal terasa hidup. Tolong jaga etika saat berkunjung.,5,2024-09-08,positive,synthetic,id
Tempatnya cantik dan tradisi lokal terasa hidup. Pengunjung sebaiknya hormat dan sopan.,5,2025-08-02,positive,synthetic,id
"Lokasinya cukup menarik, tapi toiletnya biasa saja. lebih enak datang pagi.",3,2026-01-12,neutral,synthetic,id
Nilai budaya terasa kuat. Warga lokal ramah. Mohon respect tradisi setempat.,5,2025-12-15,positive,synthetic,id
Budaya Toraja terasa kuat. Petugas ramah dan membantu. Mohon respect tradisi setempat.,5,2025-06-10,positive,synthetic,id
Sangat menarik untuk wisata edukasi. Guide-nya informatif.,5,2026-03-09,positive,synthetic,id
Menarik untuk dikunjungi. fasilitasnya standar dan informasi aturan belum jelas.,3,2024-05-11,neutral,synthetic,id
Over-commercialized. It feels unpleasant for a sacred place.,2,2025-06-11,negative,synthetic,en
Amazing cultural value and a peaceful atmosphere. Informative tour.,4,2024-11-01,positive,synthetic,en
Sangat menarik untuk wisata edukasi. Penjelasan sejarahnya jelas.,4,2024-08-09,positive,synthetic,id
The place is great and the cultural heritage is strong. Be respectful and behave properly.,5,2024-07-29,positive,synthetic,en
Sangat keren untuk wisata edukasi. Penjelasan sejarahnya jelas.,4,2025-06-19,positive,synthetic,id
A sacred site with fascinating history. Visitors should be respectful.,5,2025-03-15,positive,synthetic,en
Menarik untuk dikunjungi. area parkir sempit dan petunjuk arah minim.,3,2024-11-27,neutral,synthetic,id
Saya kurang puas karena fasilitas kurang terawat. Ticket terasa tidak sepadan.,2,2025-10-04,negative,synthetic,id
Tempatnya luar biasa dan budayanya terasa kuat. Mohon respect tradisi setempat.,5,2024-05-21,positive,synthetic,id
Not worth it: ticket price is expensive and unclear access path.,1,2025-11-27,negative,synthetic,en
Amazing cultural value and great scenery. Great explanations from the guide.,5,2025-10-02,positive,synthetic,en
Sangat hebat untuk wisata edukasi. Pemandu menjelaskan dengan baik.,5,2026-01-04,positive,synthetic,id
A sacred site with wonderful history. Please respect local traditions.,4,2025-05-14,positive,synthetic,en
"Lokasinya cukup menarik, tapi fasilitasnya standar. cukup ramai saat jam tertentu.",3,2024-05-25,neutral,synthetic,id
The place is unique and the local traditions is strong. Please respect local traditions.,5,2026-03-12,positive,synthetic,en
Menarik untuk dikunjungi. area parkir sempit dan petunjuk arah minim.,3,2026-02-03,neutral,synthetic,id
Sangat rekomendasi untuk wisata edukasi. Penjelasan sejarahnya jelas.,4,2024-09-24,positive,synthetic,id
Sangat hebat untuk wisata edukasi. Guide-nya informatif.,4,2025-11-08,positive,synthetic,id
Sangat rekomendasi untuk wisata edukasi. Guide-nya informatif.,5,2024-09-15,positive,synthetic,id
"Banyak upsell dan kios. Untuk tempat sakral, ini terasa mengganggu.",1,2026-04-05,negative,synthetic,id
Secara umum oke. ada beberapa kios. Respect ya.,3,2026-02-16,neutral,synthetic,id
Amazing cultural value and great scenery. The guide was helpful.,4,2024-10-11,positive,synthetic,en
"Lokasinya lumayan, tapi toiletnya biasa saja. cukup ramai saat jam tertentu.",3,2024-05-31,neutral,synthetic,id
Tempatnya indah dan nilai budaya Toraja terasa. Tolong jaga etika saat berkunjung.,5,2025-04-09,positive,synthetic,id
Tempatnya indah dan budayanya terasa kuat. Pengunjung sebaiknya hormat dan sopan.,5,2026-02-24,positive,synthetic,id
Sangat rekomendasi untuk wisata edukasi. Penjelasan sejarahnya jelas.,4,2025-11-03,positive,synthetic,id
"Lokasinya cukup menarik, tapi toiletnya biasa saja. lebih enak datang pagi.",3,2025-08-27,neutral,synthetic,id
A sacred site with wonderful history. Please respect local traditions.,5,2025-04-27,positive,synthetic,en
The place is amazing and the Toraja culture is strong. Please respect local traditions.,5,2024-10-24,positive,synthetic,en
Budaya Toraja terasa kuat. Warga lokal ramah. Tolong jaga etika saat berkunjung.,4,2025-07-03,positive,synthetic,id
"Too overcrowded, hard to enjoy. A few groups were disrespectful.",2,2024-11-05,negative,synthetic,en
"Terlalu komersial. Untuk tempat sakral, ini terasa mengganggu.",1,2026-02-25,negative,synthetic,id
The place is amazing and the cultural heritage is strong. Visitors should be respectful.,5,2024-11-06,positive,synthetic,en
Worth a stop if you're nearby. Be respectful.,3,2024-12-12,neutral,synthetic,en
Worth a stop if you're nearby. Mind your behavior.,3,2024-06-24,neutral,synthetic,en
"Nuansa komersialisasi berlebihan. Untuk tempat sakral, ini terasa tidak pantas.",2,2026-04-16,negative,synthetic,id
Menarik untuk dikunjungi. fasilitasnya standar dan petunjuk arah minim.,3,2025-08-14,neutral,synthetic,id
Menarik untuk dikunjungi. toiletnya biasa saja dan papan informasinya kurang.,3,2025-05-31,neutral,synthetic,id
The place is unique and the cultural heritage is strong. Please respect local traditions.,4,2025-04-24,positive,synthetic,en
"Lokasinya cukup menarik, tapi toiletnya biasa saja. lebih enak datang pagi.",3,2024-11-10,neutral,synthetic,id
Budaya Toraja terasa kuat. Pengelola informatif. Mohon respect tradisi setempat.,5,2025-05-31,positive,synthetic,id
Over-commercialized. It feels unpleasant for a sacred place.,2,2026-01-16,negative,synthetic,en
"Interesting visit, but parking is limited. depends on the day.",3,2024-12-23,neutral,synthetic,en
Tempatnya bagus dan nilai budaya Toraja terasa. Mohon respect tradisi setempat.,5,2025-04-29,positive,synthetic,id
Worth a stop if you're nearby. Mind your behavior.,3,2024-12-24,neutral,synthetic,en
Menarik untuk dikunjungi. area parkir sempit dan petunjuk arah minim.,3,2024-05-02,neutral,synthetic,id
Menarik untuk dikunjungi. area parkir sempit dan informasi aturan belum jelas.,3,2025-03-26,neutral,synthetic,id
Sangat hebat untuk wisata edukasi. Pemandu menjelaskan dengan baik.,5,2026-04-09,positive,synthetic,id
Tempatnya cantik dan tradisi lokal terasa hidup. Pengunjung sebaiknya hormat dan sopan.,4,2026-03-02,positive,synthetic,id
Secara umum oke. ada beberapa kios. Jaga sopan santun.,3,2026-03-11,neutral,synthetic,id
Tradisi terasa kuat. Warga lokal ramah. Tolong jaga etika saat berkunjung.,4,2025-02-02,positive,synthetic,id
Sangat menarik untuk wisata edukasi. Guide-nya informatif.,5,2026-01-25,positive,synthetic,id
Tradisi terasa kuat. Petugas ramah dan membantu. Mohon respect tradisi setempat.,5,2026-01-11,positive,synthetic,id
Not worth it: too pricey for what you get and poor facilities.,2,2024-10-06,negative,synthetic,en
"Lokasinya cukup menarik, tapi toiletnya biasa saja. tergantung hari kunjungan.",3,2026-01-17,neutral,synthetic,id
Saya kurang puas karena fasilitas kurang terawat. Biaya masuk cukup mahal.,2,2026-04-11,negative,synthetic,id
"Lokasinya lumayan, tapi area parkir sempit. cukup ramai saat jam tertentu.",3,2024-10-07,neutral,synthetic,id
Budaya Toraja terasa kuat. Petugas ramah dan membantu. Pengunjung sebaiknya hormat dan sopan.,4,2024-10-28,positive,synthetic,id
A sacred site with wonderful history. Visitors should be respectful.,5,2025-05-26,positive,synthetic,en
Saya kecewa karena jalur akses rusak di beberapa titik. Biaya masuk cukup mahal.,2,2024-07-25,negative,synthetic,id
Nilai budaya terasa kuat. Petugas ramah dan membantu. Tolong jaga etika saat berkunjung.,5,2025-05-01,positive,synthetic,id
Terlalu penuh rombongan besar dan jadi susah menikmati suasana. Banyak pengunjung tidak sopan saat berfoto.,2,2024-06-01,negative,synthetic,id
Nice overall. rules are not well explained and a few stalls around.,3,2025-08-11,neutral,synthetic,en
The place is great and the Toraja culture is strong. Please respect local traditions.,4,2026-03-19,positive,synthetic,en
Amazing cultural value and great scenery. Great explanations from the guide.,5,2024-05-17,positive,synthetic,en
Secara umum oke. ada beberapa kios. Respect ya.,3,2024-12-05,neutral,synthetic,id
Secara umum oke. ticketing cukup tertata. Hormati tradisi.,3,2024-04-21,neutral,synthetic,id
Tempatnya bagus dan nilai budaya Toraja terasa. Pengunjung sebaiknya hormat dan sopan.,5,2025-07-18,positive,synthetic,id
Tempatnya cantik dan budayanya terasa kuat. Pengunjung sebaiknya hormat dan sopan.,5,2024-11-07,positive,synthetic,id
Tempatnya unik dan nilai budaya Toraja terasa. Pengunjung sebaiknya hormat dan sopan.,5,2026-03-23,positive,synthetic,id
Secara umum oke. ada beberapa kios. Jaga sopan santun.,3,2025-09-06,neutral,synthetic,id
Amazing cultural value and a peaceful atmosphere. Great explanations from the guide.,5,2025-07-29,positive,synthetic,en
Saya tidak nyaman karena toilet kotor. Biaya masuk cukup mahal.,2,2026-03-16,negative,synthetic,id
Sangat menarik untuk wisata edukasi. Guide-nya informatif.,5,2024-05-07,positive,synthetic,id
Tempatnya luar biasa dan budayanya terasa kuat. Tolong jaga etika saat berkunjung.,5,2025-10-13,positive,synthetic,id
"Nuansa komersialisasi berlebihan. Untuk tempat sakral, ini terasa tidak pantas.",2,2024-04-20,negative,synthetic,id
Terlalu penuh rombongan besar dan jadi bising. Attitude beberapa rombongan buruk.,2,2024-10-12,negative,synthetic,id
Sangat hebat untuk wisata edukasi. Penjelasan sejarahnya jelas.,4,2026-01-11,positive,synthetic,id
The place is beautiful and the cultural heritage is strong. Be respectful and behave properly.,5,2026-01-26,positive,synthetic,en
Worth a stop if you're nearby. Mind your behavior.,3,2024-12-11,neutral,synthetic,en
